gateway_id,device_id,device_name,device_type,site,building,floor,installation_area,target_area,panel,point_type,point_specification,point_id,point_name,writable,interval,unit,max_pres_value,min_pres_value,labels,scale,tags,supplier,owner,description,local_id,device_id_bacnet,instance_no_bacnet,object_type_bacnet
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0533,Point 533,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 533,LOCAL0533,BAC-L,1533,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0534,Point 534,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 534,LOCAL0534,BAC-L,1534,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0535,Point 535,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 535,LOCAL0535,BAC-L,1535,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0536,Point 536,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 536,LOCAL0536,BAC-L,1536,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0537,Point 537,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 537,LOCAL0537,BAC-L,1537,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0538,Point 538,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 538,LOCAL0538,BAC-L,1538,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0539,Point 539,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 539,LOCAL0539,BAC-L,1539,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0540,Point 540,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 540,LOCAL0540,BAC-L,1540,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0541,Point 541,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 541,LOCAL0541,BAC-L,1541,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0542,Point 542,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 542,LOCAL0542,BAC-L,1542,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0543,Point 543,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 543,LOCAL0543,BAC-L,1543,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0544,Point 544,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 544,LOCAL0544,BAC-L,1544,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0545,Point 545,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 545,LOCAL0545,BAC-L,1545,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0546,Point 546,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 546,LOCAL0546,BAC-L,1546,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0547,Point 547,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 547,LOCAL0547,BAC-L,1547,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0548,Point 548,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 548,LOCAL0548,BAC-L,1548,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0549,Point 549,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 549,LOCAL0549,BAC-L,1549,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0550,Point 550,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 550,LOCAL0550,BAC-L,1550,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0551,Point 551,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 551,LOCAL0551,BAC-L,1551,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0552,Point 552,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 552,LOCAL0552,BAC-L,1552,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0553,Point 553,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 553,LOCAL0553,BAC-L,1553,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0554,Point 554,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 554,LOCAL0554,BAC-L,1554,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0555,Point 555,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 555,LOCAL0555,BAC-L,1555,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0556,Point 556,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 556,LOCAL0556,BAC-L,1556,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0557,Point 557,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 557,LOCAL0557,BAC-L,1557,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0558,Point 558,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 558,LOCAL0558,BAC-L,1558,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0559,Point 559,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 559,LOCAL0559,BAC-L,1559,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0560,Point 560,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 560,LOCAL0560,BAC-L,1560,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0561,Point 561,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 561,LOCAL0561,BAC-L,1561,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0562,Point 562,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 562,LOCAL0562,BAC-L,1562,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0563,Point 563,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 563,LOCAL0563,BAC-L,1563,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0564,Point 564,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 564,LOCAL0564,BAC-L,1564,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0565,Point 565,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 565,LOCAL0565,BAC-L,1565,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0566,Point 566,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 566,LOCAL0566,BAC-L,1566,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0567,Point 567,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 567,LOCAL0567,BAC-L,1567,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0568,Point 568,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 568,LOCAL0568,BAC-L,1568,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0569,Point 569,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 569,LOCAL0569,BAC-L,1569,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0570,Point 570,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 570,LOCAL0570,BAC-L,1570,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0571,Point 571,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 571,LOCAL0571,BAC-L,1571,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0572,Point 572,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 572,LOCAL0572,BAC-L,1572,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0573,Point 573,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 573,LOCAL0573,BAC-L,1573,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0574,Point 574,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 574,LOCAL0574,BAC-L,1574,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0575,Point 575,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 575,LOCAL0575,BAC-L,1575,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0576,Point 576,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 576,LOCAL0576,BAC-L,1576,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0577,Point 577,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 577,LOCAL0577,BAC-L,1577,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0578,Point 578,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 578,LOCAL0578,BAC-L,1578,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0579,Point 579,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 579,LOCAL0579,BAC-L,1579,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0580,Point 580,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 580,LOCAL0580,BAC-L,1580,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0581,Point 581,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 581,LOCAL0581,BAC-L,1581,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0582,Point 582,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 582,LOCAL0582,BAC-L,1582,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0583,Point 583,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 583,LOCAL0583,BAC-L,1583,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0584,Point 584,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 584,LOCAL0584,BAC-L,1584,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0585,Point 585,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 585,LOCAL0585,BAC-L,1585,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0586,Point 586,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 586,LOCAL0586,BAC-L,1586,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0587,Point 587,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 587,LOCAL0587,BAC-L,1587,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0588,Point 588,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 588,LOCAL0588,BAC-L,1588,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0589,Point 589,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 589,LOCAL0589,BAC-L,1589,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0590,Point 590,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 590,LOCAL0590,BAC-L,1590,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0591,Point 591,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 591,LOCAL0591,BAC-L,1591,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0592,Point 592,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 592,LOCAL0592,BAC-L,1592,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0593,Point 593,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 593,LOCAL0593,BAC-L,1593,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0594,Point 594,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 594,LOCAL0594,BAC-L,1594,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0595,Point 595,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 595,LOCAL0595,BAC-L,1595,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0596,Point 596,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 596,LOCAL0596,BAC-L,1596,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0597,Point 597,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 597,LOCAL0597,BAC-L,1597,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0598,Point 598,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 598,LOCAL0598,BAC-L,1598,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0599,Point 599,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 599,LOCAL0599,BAC-L,1599,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0600,Point 600,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 600,LOCAL0600,BAC-L,1600,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0601,Point 601,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 601,LOCAL0601,BAC-L,1601,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0602,Point 602,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 602,LOCAL0602,BAC-L,1602,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0603,Point 603,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 603,LOCAL0603,BAC-L,1603,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0604,Point 604,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 604,LOCAL0604,BAC-L,1604,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0605,Point 605,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 605,LOCAL0605,BAC-L,1605,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0606,Point 606,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 606,LOCAL0606,BAC-L,1606,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0607,Point 607,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 607,LOCAL0607,BAC-L,1607,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0608,Point 608,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 608,LOCAL0608,BAC-L,1608,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0609,Point 609,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 609,LOCAL0609,BAC-L,1609,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0610,Point 610,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 610,LOCAL0610,BAC-L,1610,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0611,Point 611,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 611,LOCAL0611,BAC-L,1611,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0612,Point 612,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 612,LOCAL0612,BAC-L,1612,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0613,Point 613,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 613,LOCAL0613,BAC-L,1613,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0614,Point 614,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 614,LOCAL0614,BAC-L,1614,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0615,Point 615,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 615,LOCAL0615,BAC-L,1615,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0616,Point 616,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 616,LOCAL0616,BAC-L,1616,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0617,Point 617,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 617,LOCAL0617,BAC-L,1617,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0618,Point 618,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 618,LOCAL0618,BAC-L,1618,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0619,Point 619,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 619,LOCAL0619,BAC-L,1619,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0620,Point 620,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 620,LOCAL0620,BAC-L,1620,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0621,Point 621,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 621,LOCAL0621,BAC-L,1621,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0622,Point 622,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 622,LOCAL0622,BAC-L,1622,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0623,Point 623,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 623,LOCAL0623,BAC-L,1623,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0624,Point 624,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 624,LOCAL0624,BAC-L,1624,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0625,Point 625,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 625,LOCAL0625,BAC-L,1625,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0626,Point 626,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 626,LOCAL0626,BAC-L,1626,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0627,Point 627,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 627,LOCAL0627,BAC-L,1627,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0628,Point 628,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 628,LOCAL0628,BAC-L,1628,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0629,Point 629,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 629,LOCAL0629,BAC-L,1629,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0630,Point 630,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 630,LOCAL0630,BAC-L,1630,Analog-Input
GW-L,DEV-L,Large Sensor,Sensor,LargeSite,LargeBldg,1F,RoomL,RoomL,,Temperature,Measurement,PT0631,Point 631,false,60,C,50,-10,,1.0,temperature&&rooml,VendorL,OwnerL,Large fixture point 631,LOCAL0631,BAC-L,1631,Analog-Input
